id,title,average_rating,std_rating
o2arTYxsXd,Overcoming Catastrophic Forgetting in Federated Class-Incremental Learning via Federated Global Twin Generator,5.0,0.0
o2Igqm95SJ,CAX: Cellular Automata Accelerated in JAX,8.0,0.0
o2Gg2tSKBn,FinTruthQA: A Benchmark Dataset for Evaluating the Quality of Financial Information Disclosure,5.5,0.5
o0qrehZW94,CompGS: Unleashing 2D Compositionality for Compositional Text-to-3D via Dynamically Optimizing 3D Gaussians,5.4,0.4898979485566356
nzjSvVZBIp,An Effective Manifold-based Optimization Method for Distributionally Robust Classification,5.6,0.4898979485566356
nzgvkQM3EH,Identification of Nonparametric Dynamic Causal Model and Latent Process for Climate Analysis,5.75,0.4330127018922193
nxQ0Bjp8zD,Provable In-context Learning for Mixture of Linear Regressions using Transformers,5.0,0.0
nwZHFKrYTB,How to Train Long-Context Language Models (Effectively),5.8,0.3999999999999999
nvCJqxJS2Y,SpectroMotion: Dynamic 3D Reconstruction of Specular Scenes,5.0,0.0
nmc9ujrZ5R,ZERO-1-to-G: Taming Pretrained 2D Diffusion Models for Direct 3D Generation,5.5,0.5
nlpCeFsSYJ,DOME: Taming Diffusion Model into High-Fidelity Controllable Occupancy World Model,5.5,0.5
nkeF3iRJRo,SCISplat: 3D Gaussian Splatting from a Snapshot Compressive Image,5.0,0.0
njvSBvtiwp,NeRAF: 3D Scene Infused Neural Radiance and Acoustic Fields,5.5,0.5
nfKfAzkiez,ACC-Collab: An Actor-Critic Approach to Multi-Agent LLM Collaboration,5.75,0.4330127018922193
nVbbB3Jmyo,Degree-aware Spiking Graph Domain Adaptation for Classification,5.75,0.4330127018922193
nRHD9fAj10,Bidirectional Consistency Models,5.4,0.4898979485566356
nNiWRRj6r9,ONLINE EPSILON NET & PIERCING SET FOR GEOMETRIC CONCEPTS,5.75,0.4330127018922193
nM2kuesKpC,D2P2-SGD: Dynamically Differentially Private Projected Stochastic Gradient Descent,3.0,0.0
nKlcmBJpiH,Optimistic Gradient Learning with Hessian Corrections for High-Dimensional Black-Box Optimization,5.5,0.5
nKVYQOgD0q,On Orchestrating Personalized LLMs,5.5,0.5
nKSkM5h2VN,Test-Time Adversarial Defense with Opposite Adversarial Path and high Attack time cost,5.333333333333333,0.4714045207910317
nIEjY4a2Lf,Misspecified  $Q$-Learning with Sparse Linear Function Approximation: Tight Bounds on Approximation Error,6.0,0.0
nIBmwm7ixo,VColRL: Learn to Solve the Vertex Coloring Problem Using Reinforcement Learning,5.0,0.0
nHmaQf2wJC,Aligning Large Language Models With Preference Privacy,5.25,0.4330127018922193
nHdWdcoyAg,SURE-VQA: Systematic Understanding of Robustness Evaluation in Medical VQA Tasks,5.25,0.4330127018922193
nGiGXLnKhl,Vision-RWKV: Efficient and Scalable Visual Perception with RWKV-Like Architectures,8.0,0.0
nFcgay1Yo9,Scale-Free Graph-Language Models,5.75,0.4330127018922193
nExUJBF5tR,De-biasing Diffusion: Data-Free FP8 Quantization of Text-to-Image Models with Billions of Parameters,5.5,0.5
nDmwloEl3N,Efficient Diffusion Transformer Policies with Mixture of Expert Denoisers for Multitask Learning,5.5,0.5
nCrJD7qPJN,Distilling Dataset into Neural Field,5.5,0.5
n87wrNlcJu,AutoRegressive Knowledge Base Completion,3.0,0.0
n7qGCmluZr,PQMass: Probabilistic Assessment of the Quality of Generative Models using Probability Mass Estimation,6.0,0.0
n7iwmPacDt,Polybasic Speculative Decoding Under a Theoretical Perspective,3.0,0.0
n72WC4a9qQ,CAAP: Context-Aware Action Planning Prompting to Solve Computer Tasks with Front-End UI Only,5.0,0.0
n2xueVy5ek,Evaluating Large Language Models' Capability to Conduct Cyberattacks On Embedded Devices,3.0,0.0
n1X2n7MJ8L,"CulturalBench: a Robust, Diverse and Challenging Benchmark on Measuring (the Lack of) Cultural Knowledge of LLMs",5.0,0.0
mzL19kKE3r,MMR: A Large-scale Benchmark Dataset for Multi-target and Multi-granularity Reasoning Segmentation,6.0,0.0
myolhJPuRI,Layout-your-3D: Controllable and Precise 3D Generation with 2D Blueprint,5.5,0.5
myYzr50xBh,Zeroth-Order Fine-Tuning of LLMs with Transferable Static Sparsity,5.8,0.3999999999999999
mxkm1Pr2PM,Graph Neural Network Is A Mean Field Game,5.333333333333333,0.4714045207910317
mun3bGqdDM,Atomas: Hierarchical Adaptive Alignment on Molecule-Text for Unified Molecule Understanding and Generation,6.0,0.0
muN3B40keb,Common Causes for Sudden Shifts: Linking Phase Transitions in Sinusoidal Networks,5.8,0.3999999999999999
mqNKiEB6pd,Towards Federated RLHF with Aggregated Client Preference for LLMs,5.75,0.4330127018922193
moXtEmCleY,From Isolated Conversations to Hierarchical Schemas: Dynamic Tree Memory Representation for LLMs,6.0,0.0
moWiYJuSGF,Web Agents with World Models: Learning and Leveraging Environment Dynamics in Web Navigation,6.0,0.0
mmDkgLtYNI,Spectral Shaping for Neural PDE Surrogates,5.0,0.0
miIE56qM10,Lookers-On See Most of the Game: An External Insight-Guided Method for Enhancing Uncertainty Estimation,3.0,0.0
mhCNUP4Udw,Graph Vision Networks for Link Prediction,5.25,0.4330127018922193
meOELl7HRf,Long-LRM: Long-sequence Large Reconstruction Model for Wide-coverage Gaussian Splats,5.333333333333333,0.4714045207910317
mc97L2QVIa,Offline Multi-agent Reinforcement Learning with Sequential Score Decomposition,3.0,0.0
mb2ryuZ3wz,Adaptive Length Image Tokenization via Recurrent Allocation,5.75,0.4330127018922193
ma4SUzeCLR,Detecting Problematic Questions to Support Math Word Problem Design,5.333333333333333,0.4714045207910317
mZfBRjMWq0,G2D2: Gradient-guided Discrete Diffusion for image inverse problem solving,5.5,0.5
mUbYof5MKp,A General Framework for Off-Policy Learning with Partially-Observed Reward,6.0,0.0
mUFdrdQJds,Hybrid MILP to efficiently and accuratly  solve hard DNN verification instances,5.333333333333333,0.4714045207910317
mS7xin7BPK,LEGO-Compiler: Enhancing Neural Compilation Through Composable Chain of Thought,5.5,0.5
mQ55y4s5hj,Visually Guided Decoding: Gradient-Free Hard Prompt Inversion with Language Models,6.0,0.0
mPdmDYIQ7f,AgentSquare: Automatic LLM Agent Search in Modular Design Space,6.0,0.0
mORwTTZfWq,Adversarial Attack Robust dataset pruning,5.6,0.4898979485566356
mNkPAY3kvk,Toward Escaping Model Collapse: Aligning Generated Images as a New Modality,5.666666666666667,0.4714045207910317
mMzp3ImIco,Mini-batch kernel $k$-means,5.333333333333333,0.4714045207910317
mMPMHWOdOy,WizardMath: Empowering Mathematical Reasoning for Large Language Models via Reinforced Evol-Instruct,8.0,0.0
mLyyB4le5u,ParetoFlow: Guided Flows in Multi-Objective Optimization,6.0,0.0
mLTbDVzHVh,Exploiting Hierarchical Taxonomies in Pretrained Continual Learning,5.25,0.4330127018922193
mJzOHRSpSa,Random Logit Scaling: Defending Deep Neural Networks Against Black-Box Score-Based Adversarial Example Attacks,5.333333333333333,0.4714045207910317
mGSQLuYxVF,Learning guarantee of reward modeling using deep neural networks,5.6,0.4898979485566356
mEACsjW10N,MIO: A Foundation Model on Multimodal Tokens,5.5,0.5
mDEYl0Ucgr,Influencing Humans to Conform to Preference Models for RLHF,5.25,0.4330127018922193
mCO6FAOgYn,An Empirical Study of Multiple Masking in Masked Autoencoder,5.0,0.0
m9wG6ai2Xk,MQuAKE-Remastered: Multi-Hop Knowledge Editing Can Only Be Advanced with Reliable Evaluations,6.0,0.0
m9BiWVTJDx,A Probabilistic Approach to Optimizing Hardware Control Parameters in System Property Estimation using Gumbel-Softmax,3.0,0.0
m3KuuE2ozw,CAT-3DGS: A Context-Adaptive Triplane Approach to Rate-Distortion-Optimized 3DGS Compression,6.0,0.0
m2nmp8P5in,LLM-SR: Scientific Equation Discovery via Programming with Large Language Models,8.0,0.0
m0ddLnNvXS,Automatic Task-aware Instruction Optimizer for Black-box LLMs,5.5,0.5
lxu8Vz6cLs,Predicate Hierarchies Improve Few-Shot State Classification,6.0,0.0
lwn5fbqf74,Training-free Detection of AI-generated Images via High-frequency Influence,5.5,0.5
lvhEptUoFF,Recursive Abstractive Processing for Retrieval in Dynamic Datasets,3.0,0.0
lqid8idmeG,Strategic Filtering for Content Moderation: Free Speech or Free of Distortion?,5.25,0.4330127018922193
lqHv6dxBkj,SLoPe: Double-Pruned Sparse Plus Lazy Low-Rank Adapter Pretraining of LLMs,5.666666666666667,0.4714045207910317
lnMQGBHYRt,Scalable do-Shapley Explanations with Estimand-Agnostic Causal Inference,5.333333333333333,0.4714045207910317
ll2nz6qwRG,Hidden in the Noise: Two-Stage Robust Watermarking for Images,5.833333333333333,0.372677996249965
lkRjnNW0gb,Stable-Transformer: Towards a Stable Transformer Training,5.666666666666667,0.4714045207910317
lhLQpS33YL,SpecFuse: Ensembling Large Language  Models via Next-Segment Prediction,5.333333333333333,0.4714045207910317
lgnAEBE1Xq,Contrastive Unlearning: A Contrastive Approach to Machine Unlearning,5.0,0.0
leFBpvYaPx,Adversarial Robustness of Graph Transformers,5.5,0.5
lcF4BkhPBv,Algorithm for Concept Extrapolation: Diverse Generalization via Selective Disagreement,5.5,0.5
lbe3BiDCQr,CheckEmbed: Effective Verification of LLM Solutions to Open-Ended Tasks,3.0,0.0
lZRRfupxYn,A new perspective on applying mesoscience to explore the model generalizability,3.0,0.0
lYQLwP9c9S,"The ubiquity of 2-homogeneity, how its implicit bias selects features, and other stories",6.0,0.0
lXv9DTw650,General Compression Framework for Efficient Transformer Object Tracking,5.5,0.5
lXE5lB6ppV,Do as I do (Safely): Mitigating Task-Specific Fine-tuning Risks in Large Language Models,5.75,0.4330127018922193
lVp97zZ5i8,TempMe: Video Temporal Token Merging for Efficient Text-Video Retrieval,6.0,0.0
lTkHiXeuDl,HMoRA: Making LLMs More Effective with Hierarchical Mixture of LoRA Experts,6.0,0.0
lRTDMGYCpy,Identify Critical KV Cache in LLM Inference from an Output Perturbation Perspective,5.75,0.4330127018922193
lR7rqLtsXZ,Fira: Can We Achieve Full-rank Training of LLMs Under Low-rank Constraint?,5.75,0.4330127018922193
lNuGCXxvkn,Physics-Informed Interpolator Generalizes Well in Fixed Dimension: Inductive Bias and Benign Overfitting,5.25,0.4330127018922193
lJcSDsGgYH,Large Language Model Confidence Estimation via Black-Box Access,5.5,0.5
lJ66m0ibQL,Diversity-Rewarded CFG Distillation,6.0,0.0
lILEtkWOXD,Contractive Dynamical Imitation Policies for Efficient Out-of-Sample Recovery,5.75,0.4330127018922193
lHbLpwbEyt,Enhancing Cognition and Explainability of Multimodal Foundation Models with Self-Synthesized Data,6.0,0.0
lGWaAIC9gU,Learning from Contrastive Prompts: Automated Optimization and Adaptation,5.5,0.5
lD9Kc22Wls,Quantized Optimistic Dual Averaging with Adaptive Layer-wise Compression,5.5,0.5
l8zRnvD95l,CarbonSense: A Multimodal Dataset and Baseline for Carbon Flux Modelling,6.0,0.0
l5VA9wHJ8u,GeoSplating: Towards Geometry Guided Gaussian Splatling for Physically-based Inverse Rendering,5.25,0.4330127018922193
l3Q0scRuT9,Gradient based Causal Discovery with Diffusion Model,5.0,0.0
l30moNjSY9,HiBug2: Efficient and Interpretable Error Slice Discovery for Comprehensive Model Debugging,6.0,0.0
l0gZS0sAlf,Ensembles of Low-Rank Expert Adapters,5.8,0.3999999999999999
kymuzakf7V,ProtoLLM: Training and Example-free LLMs for Few-shot Tabular Learning,5.666666666666667,0.4714045207910317
kxALdqWt7r,Model Editing for CLIP with Unknown Spurious Correlations in Visual Encoder,5.25,0.4330127018922193
kx8i1yfkRX,Finally Rank-Breaking Conquers MNL Bandits: Optimal and Efficient Algorithms for MNL Assortment,5.75,0.4330127018922193
kwCHcaeHrf,Provably Safeguarding a Classifier from OOD and Adversarial Samples,5.5,0.5
kvvvUPDAPt,Derail Yourself: Multi-turn LLM Jailbreak Attack through self-discovered clues,5.333333333333333,0.4714045207910317
kvN8MJTOCM,Stealix: Model Stealing via Prompt Evolution,5.5,0.5
kuhIqeVg0e,ChemAgent: Self-updating Memories in Large Language Models Improves Chemical Reasoning,5.75,0.4330127018922193
krJ73n4Pma,Complexity-Aware Deep Symbolic Regression with Robust Risk-Seeking Policy Gradients,5.25,0.4330127018922193
kp8T7G9hIh,TDR-HGN:Residual-enhanced heterogeneous graph networks for topology-driven feature completion,3.0,0.0
kn2OZa8rOf,Rethinking Attentions in Zero-Shot Real Image Editing,5.0,0.0
kmgrlG9TR0,RMB: Comprehensively benchmarking reward models in LLM alignment,6.0,0.0
kmbU3EdLtS,Boosting Document Layout Analysis with Graphic Multi-modal Data Fusion and Spatial Geometric Transformation,5.5,0.5
kkE7jlqKae,Real-Time Deepfake Detection in the Real World,5.25,0.4330127018922193
kjVgyR3RFr,Evaluating the Quality of Hallucination Benchmarks for Large Vision-Language Models,5.5,0.5
kiQhuq45hr,MPHIL: Multi-Prototype Hyperspherical Invariant Learning for Graph Out-of-Distribution Generalization,5.25,0.4330127018922193
kiOxNsrpQy,"Reconsidering Faithfulness in Regular, Self-Explainable and Domain Invariant GNNs",6.0,0.0
ki7b0qD11r,BenTo: Benchmark Reduction with In-Context Transferability,6.0,0.0
kffZUFZVHT,Mouse Lockbox Dataset: Behavior Recognition of Mice Solving Mechanical Puzzles,5.6,0.4898979485566356
kf9phcBvQ5,Replay can provably increase forgetting,3.0,0.0
kcmK2utDhu,MV-Adapter: Multi-view Consistent Image Generation Made Easy,5.8,0.3999999999999999
kc3QtI6NBF,Actionable Inverse Classification with Action Fairness Guarantees,3.0,0.0
kbjJ9ZOakb,Learning and aligning single-neuron invariance manifolds in visual cortex,8.0,0.0
kbSU5bwoRv,SaMoye: Zero-shot Singing Voice Conversion Model Based on Feature Disentanglement and Enhancement,3.0,0.0
kauK28525D,Large Language Models Can Be More Robust Multiple Choice Selectors Through Attention Intervention,5.5,0.5
kat8uANDlU,Sampling-guided Heterogeneous Graph Neural Network with Temporal Smoothing for Scalable Longitudinal Data Imputation,5.6,0.4898979485566356
kaqrwQ96xW,Holistic Unlearning Benchmark: A Multi-Faceted Evaluation for Text-to-Image Diffusion Model Unlearning,5.0,0.0
kXnk4uf1sK,"We are confident in trusting Language Models for annotating online sexism in political discourse, but are they good?",5.5,0.5
kVlfYvIqaK,Node-Time Conditional Prompt Learning in Dynamic Graphs,6.0,0.0
kUH1yPMAn7,Safety Layers in Aligned Large Language Models: The Key to LLM Security,6.0,0.0
kT6oc5CpEi,BlackDAN: A Black-Box Multi-Objective Approach to Effective and Contextual Jailbreaking of Language Models,3.0,0.0
kS27PPs3yR,Fine-grained Abnormality Prompt Learning for Zero-shot Anomaly Detection,5.0,0.0
kRjLBXWn1T,Correcting Flows with Marginal Matching,5.25,0.4330127018922193
kQ5s9Yh0WI,"LongWriter: Unleashing 10,000+ Word Generation from Long Context LLMs",6.0,0.0
kN25ggeq1J,Unveiling the Magic of Code Reasoning through Hypothesis Decomposition and Amendment,5.666666666666667,0.4714045207910317
kJ2dAv7jKy,Unleashing the Potential of Text-attributed Graphs: Automatic Relation Decomposition via Large Language Models,5.25,0.4330127018922193
kFNxjehevx,TabFlex: Scaling Tabular Learning to Millions with Linear Attention,5.25,0.4330127018922193
kFALGqLp46,Sanitizing LLMs: Retrospective Learning for Self-Correction of Inconsistent Samples via User Preferences,5.333333333333333,0.4714045207910317
kCDQwiwlvH,DiffVAS: Diffusion-Guided Visual Active Search in Partially Observable Environments,5.25,0.4330127018922193
kBLnxjuKd3,The Inductive Bias of Minimum-Norm Shallow Diffusion Models That Perfectly Fit the Data,5.75,0.4330127018922193
k73R7xdWtl,An Online Learning Approach to Prompt-based Selection of Generative Models,5.333333333333333,0.4714045207910317
k38Th3x4d9,Root Cause Analysis of Anomalies in Multivariate Time Series through Granger Causal Discovery,8.0,0.0
k2HZ4Mu2Pb,Machine Unlearning for Contrastive Learning under Auditing,5.5,0.5
jxo70B9fQo,Latent Space Chain-of-Embedding Enables Output-free LLM Self-Evaluation,6.0,0.0
jwsPS8yRe4,Trained Transformer Classifiers Generalize and Exhibit Benign Overfitting In-Context,6.0,0.0
jw7P4MHLWw,Personalized Representation from Personalized Generation,5.8,0.3999999999999999
jvmMqD57ZR,DRAG: Data Reconstruction Attack using Guided Diffusion,5.25,0.4330127018922193
jv2zHOalpL,Neural Phylogeny: Fine-Tuning Relationship Detection among Neural Networks,6.0,0.0
jtY2OHKj4a,Tool Calling: Enhancing Medication Consultation via Retrieval-Augmented Large Language Models,5.666666666666667,0.4714045207910317
jsBhmOCKYs,Denoising as Adaptation: Noise-Space Domain Adaptation for Image Restoration,5.8,0.3999999999999999
jqAqZhEMsk,"Divide, Reweight, and Conquer: A Logit Arithmetic Approach for In-Context Learning",5.0,0.0
jpypMKAsO6,GridAgent: A 2D Grid-Based Game Framework And Benchmark For Multimodal Large Language Models,5.666666666666667,0.4714045207910317
jneVchiRlT,"FusionMaestro: Harmonizing Early Fusion, Late Fusion, and LLM Reasoning for Multi-Granular Table-Text Retrieval",6.0,0.0
jmsRo2ScoI,Rethinking Homogeneity of Vision and Text Tokens in Large Vision-and-Language Models,5.75,0.4330127018922193
jmmk5xjYhd,MalTrans: Unsupervised Binary Code Translation with Application to Malware Detection,5.25,0.4330127018922193
jki6EFsZLw,OmnixR: Evaluating Omni-modality Language Models on Reasoning across Modalities,6.0,0.0
jkVQ31GeIA,Auto-RAG: Autonomous Retrieval-Augmented Generation for Large Language Models,5.5,0.5
jkCvAAcSDa,SeedLoRA: A Fusion Approach to Efficient LLM Fine-Tuning,5.5,0.5
jiKefvNp01,RetinaGS: Scalable Training for Dense Scene Rendering with Billion-Scale 3D Gaussians,5.25,0.4330127018922193
jgISC1wdYy,Length-Induced Embedding Collapse in Transformer-based Models,5.75,0.4330127018922193
jf7C7EGw21,VTDexManip: A Dataset and Benchmark for Visual-tactile Pretraining and Dexterous Manipulation with Reinforcement Learning,5.5,0.5
je3GZissZc,Instant Policy: In-Context Imitation Learning via Graph Diffusion,8.0,0.0
ja4rpheN2n,GeSubNet: Gene Interaction Inference for Disease Subtype Network Generation,8.0,0.0
jYJq2gQb7J,PROVABLY EFFICIENT FEDERATED ACTIVE MULTI-TASK REPRESENTATION LEARNING,5.666666666666667,0.4714045207910317
jY5oml9fe9,Large Language Models can Become Strong Self-Detoxifiers,6.0,0.0
jY2ow7jRdZ,SpiritSight Agent: Advanced GUI Agent with One Look,5.25,0.4330127018922193
jUxzh1bi3i,GlobalTomo: A global dataset for physics-ML seismic wavefield modeling and FWI,5.75,0.4330127018922193
jUsrbOuQ5e,HeadMap: Locating and Enhancing Knowledge Circuits in LLMs,5.25,0.4330127018922193
jRZ1ZeenZ6,Rational Metareasoning for Large Language Models,5.0,0.0
jQyKywGtpW,Offline-to-Online Reinforcement Learning with Prioritized Experience Selection,5.0,0.0
jQP5o1VAVc,Fluid: Scaling Autoregressive Text-to-image Generative Models with Continuous Tokens,5.75,0.4330127018922193
jQ5T1Pbnx7,New Recipe for Semi-supervised Community Detection: Clique Annealing under Crystallization Kinetics,5.75,0.4330127018922193
jOmk0uS1hl,Training on the Test Task Confounds Evaluation and Emergence,8.0,0.0
jO3QEsm15T,Optimal Transport for Reducing Bias in Causal Inference without Data Splitting,5.5,0.5
jMffFIWHic,Blind Inversion using Latent Diffusion Priors,5.5,0.5
jIOBhZO1ax,Simulation-Free Differential Dynamics through Neural Conservation Laws,5.5,0.5
jDsmB4o5S0,Dual Process Learning: Controlling Use of In-Context vs. In-Weights Strategies with Weight Forgetting,6.0,0.0
jCNRcHrfLo,Hierarchical Prompts with Context-aware Calibration for Open-Vocabulary Object Detection,5.0,0.0
jBatISjqSn,Language Model-Driven Data Pruning Enables Efficient Active Learning,5.75,0.4330127018922193
jBBjZp0EVs,Exchange of Perspective Prompting Enhances Reasoning in Large Language Models,5.25,0.4330127018922193
j964C6y92q,Attribute-based Visual Reprogramming for Vision-Language Models,6.0,0.0
j83R1R3euh,LEVERAGING LEARNING RATE GRADIENTS FOR AUTOMATIC LEARNING RATE SELECTION,3.0,0.0
j7oTk2nEoN,Gray-Box Fine-Tuning for Single Backbone Domain Experts,5.5,0.5
j7OAzA9DQd,Longitudinal Ensemble Integration for sequential classification with multimodal data,3.0,0.0
j6fsbpAllN,Merging LoRAs like Playing LEGO: Pushing the Modularity of LoRA to Extremes Through Rank-Wise Clustering,6.0,0.0
j6GIg0peoS,GLANCE: Global Actions in a Nutshell for Counterfactual Explainability,5.5,0.5
j46zZVzVVQ,Customizing Reinforcement Learning Agent with Multi-Objective Preference Control,5.75,0.4330127018922193
j3cBYvwyQT,TapWeight: Reweighting Pretraining Objectives for Task-Adaptive Pretraining,5.25,0.4330127018922193
j0KjevdhkH,SIG: Self-Interpretable Graph Neural Network for Continuous-time Dynamic Graphs,5.0,0.0
izzYucQBji,View-Independent 3D Feature Distillation with Object-Centric Priors,5.25,0.4330127018922193
iylpeTI0Ql,Noisy Test-Time Adaptation in Vision-Language Models,6.0,0.0
ixoIAOcTSx,Let's Be Self-generated via Step by Step: A Curriculum Learning Approach to Automated Reasoning with Large Language Models,5.666666666666667,0.4714045207910317
ix2yRWarPn,Building Interactable Replicas of Complex Articulated Objects via Gaussian Splatting,6.0,0.0
iv6Sw43IMl,Parameter Monte Carlo Tree Search: Efficient Chip Placement via Transfer Learning,3.0,0.0
irPcM6X5FV,Leveraging Submodule Linearity Enhances Task Arithmetic Performance in LLMs,6.0,0.0
iqqpx8hgSQ,RAQ-VAE: Rate-Adaptive Vector-Quantized Variational Autoencoder,5.5,0.5
inLUnCpDIB,Adversarial Training Can Provably Improve Robustness: Theoretical Analysis of Feature Learning Process Under Structured Data,6.0,0.0
in0Nmo8Ojd,Convex is back: \\ Solving Belief MDPs via Convexity-Informed Deep Reinforcement Learning,5.5,0.5
ikhzVHXvXl,Attaining Human's Desirable Outcomes in Indirect Human-AI Interaction via Multi-Agent Influence Diagrams,5.5,0.5
ijwYWoChN9,Domain Shift Tuning over Knowledge Gap,3.0,0.0
iiK1vNRo6I,Semi-Supervised Neural Network Model For Quadratic Multiparametric Programming,3.0,0.0
iiDioAxYah,Learning Physical Simulation with Message Passing Transformer,5.6,0.4898979485566356
ihHeqPLRDk,Sinc Kolmogorov-Arnold Network and Its Applications on Physics-informed Neural Networks,5.5,0.5
igZ5PlRB0t,Advancing Supervised Local Learning Beyond Classification with Long-term Feature Bank,3.0,0.0
igGeaxOiFM,HoLoRA: Combining Orthogonal Fine-Tuning and LoRA with Householder Reflectors,3.0,0.0
icUCCz8pAu,MultiTrust: Enhancing Safety and Trustworthiness of Large Language Models from Multiple Perspectives,5.0,0.0
icDoYdUhRa,Pareto Low-Rank Adapters: Efficient Multi-Task Learning with Preferences,5.5,0.5
iYkhxre0In,PaCA: Partial Connection Adaptation for Efficient Fine-Tuning,6.0,0.0
iWCfiDxLIY,A GREAT Architecture for Edge-Based Graph Problems Like TSP,3.0,0.0
iSTMsye6SD,Assessing the Knowledge-intensive Reasoning Capability of Large Language Models with Realistic Benchmarks Generated Programmatically at Scale,5.25,0.4330127018922193
iRgzG5DKgA,Fair4Free: Generating High-fidelity Fair Synthetic Samples using Data-Free Distillation,3.0,0.0
iReypJFqa1,A Large-scale Universal Evaluation Benchmark For Face Forgery Detection,5.5,0.5
iOy2pITOoH,Spark Transformer: How Many FLOPs is a Token Worth?,5.5,0.5
iNvxHAN1J8,SIEVE: General Purpose Data Filtering System Matching GPT-4o Accuracy at 1% the Cost,5.0,0.0
iN7EIQRUbF,Advancing Few-shot Continual Learning via Selective Knowledge Transfer,5.0,0.0
iMI4HRpZFc,Identifying and Addressing Delusions for Target-Directed Decision Making,5.25,0.4330127018922193
iL9A4e8RdS,Explanation using Simulation,3.0,0.0
iKgQOAtvsD,Deciphering the Chaos: Enhancing Jailbreak Attacks via Adversarial Prompt Translation,5.75,0.4330127018922193
iIGNrDwDuP,Scaling Laws for Diffusion Transformers,5.25,0.4330127018922193
iGbuc9ekKK,Duoduo CLIP: Efficient 3D Understanding with Multi-View Images,5.75,0.4330127018922193
iGafR0hSln,DenseGrounding: Improving Dense Language-Vision Semantics for Ego-centric 3D Visual Grounding,6.0,0.0
iBS5SmeofT,Implicit Dynamical Flow Fusion (IDFF) for Generative Modeling,5.75,0.4330127018922193
i7yL7VJx4H,Gradient dynamics of low-rank fine-tuning beyond kernels,5.25,0.4330127018922193
i25WJWnsmq,Optimizing Dynamic Treatment Strategies with Reinforcement Learning and Dual-Hawkes Process in Clinical Environments,3.0,0.0
i1BTP8wFYM,Generalizing Dynamics Modeling Easier from Representation Perspective,5.25,0.4330127018922193
i0zzO7Hslk,Parameter and Memory Efficient Pretraining via Low-rank Riemannian Optimization,6.0,0.0
i0e0OMK8xM,WARP: On the Benefits of Weight Averaged Rewarded Policies,5.5,0.5
hzVpZDrW73,Dynamic-LLaVA: Efficient Multimodal Large Language Models via Dynamic Vision-language Context Sparsification,6.0,0.0
hyfe5q5TD0,Computationally Efficient RL under Linear Bellman Completeness for Deterministic Dynamics,8.0,0.0
hvLBTpiDt3,DPaI: Differentiable Pruning at Initialization with Node-Path Balance Principle,6.0,0.0
hsMkpzr9Oy,Mexa: Multilingual Evaluation of English-Centric LLMs via  Cross-Lingual Alignment,5.4,0.4898979485566356
hrqNOxpItr,Cross-Entropy Is All You Need To Invert the Data Generating Process,8.0,0.0
hrMNbdxcqL,G2T-LLM: Graph-to-Tree Text Encoding for Molecule Generation with Fine-Tuned Large Language Models,3.0,0.0
hqxzi4d3Ws,Provably Noise-Resilient Training of Parameterized Quantum Circuits,3.0,0.0
hpeyWG1PP6,TDDBench: A Benchmark for Training data detection,5.75,0.4330127018922193
hovDbX4Gh6,AutoG: Towards automatic graph construction from tabular data,6.0,0.0
hom2oeHCnz,Towards Real World Debiasing: A Fine-grained Analysis On Spurious Correlation,5.333333333333333,0.4714045207910317
hmvCXDzPUR,Cliqueformer: Model-Based Optimization With Structured Transformers,5.5,0.5
hlvLM3GX8R,OvercookedV2: Rethinking Overcooked for Zero-Shot Coordination,5.333333333333333,0.4714045207910317
hj323oR3rw,Towards Robust Multimodal Open-set Test-time Adaptation via Adaptive Entropy-aware Optimization,6.0,0.0
hghJJJUJJR,DimOL: Dimensional Awareness as a New 'Dimension' in Operator Learning,3.0,0.0
hgagmZSAb9,What are the Essential Factors in Crafting Effective Long Context Multi-Hop Instruction Datasets? Insights and Best Practices,5.666666666666667,0.4714045207910317
hgTFotBRKl,SAFREE: Training-Free and Adaptive Guard for Safe Text-to-Image And Video Generation,6.0,0.0
hcVd3zpVvg,MV3D-MAE: 2D Pre-trained MAEs are Effective 3D Representation Learners,5.25,0.4330127018922193
hXJrQWIoR3,Explainable Graph Representation Learning via Graph Pattern Analysis,5.75,0.4330127018922193
hUdLs6TqZL,Mining your own secrets: Diffusion Classifier Scores for Continual Personalization of Text-to-Image Diffusion Models,6.0,0.0
hUD9ugK2OH,Understanding Synthetic Context Extension via Retrieval Heads,5.75,0.4330127018922193
hTUrBJqECJ,A Watermark for Low-entropy and Unbiased Generation in Large Language Models,5.5,0.5
hSZaCIznB2,No Location Left Behind: Measuring and Improving the Fairness of Implicit Representations for Earth Data,6.0,0.0
hRwxZmcvW9,Bridging and Modeling Correlations in Pairwise Data for Direct Preference Optimization,6.0,0.0
hQY03s8rOm,Leveraging Knowledge Graphs to harvest a high-quality dataset for efficient CLIP model training,5.333333333333333,0.4714045207910317
hQOLtZ40hZ,Orthogonalized Estimation of Difference of Q-functions,6.0,0.0
hPWWXpCaJ7,GEVRM: Goal-Expressive Video Generation Model For Robust Visual Manipulation,6.0,0.0
hOELrZfg0J,PWM: Policy Learning with Multi-Task World Models,6.0,0.0
hLwcNSFhC2,SAGEPhos: Sage Bio-Coupled and Augmented Fusion for Phosphorylation Site Detection,6.0,0.0
