id,title,average_rating,std_rating
pwlm6Po61I,Delving into LLMs’ visual understanding ability using SVG to bridge image and text,5.666666666666667,0.4714045207910317
pwW807WJ9G,InterpGNN: Understand and Improve Generalization Ability of Transdutive GNNs through the Lens of Interplay between Train and Test Nodes,6.0,0.0
psEswR8Jz4,AmortizedPeriod: Attention-based Amortized Inference for Periodicity Identification,5.75,0.4330127018922193
psDvcWtFdE,DIG-MILP: a Deep Instance Generator for Mixed-Integer Linear Programming with Feasibility Guarantee,3.0,0.0
piWvNRR0Ym,Towards Minimal Targeted Updates of Language Models with Targeted Negative Training,5.25,0.4330127018922193
peZbJlOVAN,Evaluating the Instruction-Following Robustness of Large Language Models to Prompt Injection,5.25,0.4330127018922193
pVaMBfI2eR,Dual Prompt Tuning for Domain-Aware Federated Learning,5.0,0.0
pVKEFtGkM6,Investigating Uncertainty Calibration of Aligned Language Models under the Multiple-Choice Setting,5.5,0.5
pUtTtiNksb,FFCA-Net: Stereo Image Compression via Fast Cascade Alignment of Side Information,5.666666666666667,0.4714045207910317
pUIANwOLBN,Behind the Myth of Exploration in Policy Gradients,5.333333333333333,0.4714045207910317
pTqmVbBa8R,Generative Modeling of Individual Behavior at Scale,5.333333333333333,0.4714045207910317
pTN8dV2pL8,GNeRP: Gaussian-guided Neural Reconstruction of Reflective Objects with Noisy Polarization Priors,6.0,0.0
pRpMAD3udW,Mastering Robot Manipulation with Multimodal Prompts through Pretraining and Multi-task Fine-tuning,5.5,0.5
pNpz5fun44,MaskedKD: Efficient Distillation of Vision Transformers with Masked Images,5.25,0.4330127018922193
pEKJl5sflp,Scalable Modular Network: A Framework for Adaptive Learning via Agreement Routing,6.0,0.0
pBxeZ6pVUD,Grounded Object-Centric Learning,6.0,0.0
pAVJKp3Dvn,Differentiable Learning of Generalized Structured Matrices for Efficient Deep Neural Networks,5.666666666666667,0.4714045207910317
pA8Q5WiEMg,Improved Regret Bounds for Non-Convex Online-Within-Online Meta Learning,6.0,0.0
p7iVaVidha,OfflineLight: An Offline Reinforcement Learning Model for Traffic Signal Control,5.333333333333333,0.4714045207910317
p3x4fNKSNd,Generating Transferable and Stealthy Adversarial Patch via Attention-guided Adversarial Inpainting,5.0,0.0
p14iRzavpt,Knowledge Distillation with Perturbed Loss: From a Vanilla Teacher to a Proxy Teacher,5.333333333333333,0.4714045207910317
p09XyFxZkc,LaVie: High-Quality Video Generation with Cascaded Latent Diffusion Models,5.5,0.5
oxjeePpgSP,Backdoor Contrastive Learning via Bi-level Trigger Optimization,5.75,0.4330127018922193
owokKCrGYr,Quality-Diversity through AI Feedback,5.75,0.4330127018922193
oq5EF8parZ,Sparkles: Unlocking Chats Across Multiple Images for Multimodal Instruction-Following Models,5.5,0.5
opZTBFnX2G,Bayesian Offline-to-Online Reinforcement Learning : A Realist Approach,5.75,0.4330127018922193
op19LjpHkH,Decoupled Actor-Critic,5.75,0.4330127018922193
onyGT5Nbuz,Efficient Continual Pre-training for Building Domain Specific Large Language Models,5.25,0.4330127018922193
olnuBGxGRs,Deep Learning-based Discrimination of Pause Episodes in Insertable Cardiac Monitors,1.0,0.0
oj4KUNoKnf,Knowledge Distillation for Closed-Source Language Models,5.75,0.4330127018922193
ohdVLirfbz,Generalization Guarantees of Gradient Descent for Multi-Layer Neural Networks,5.5,0.5
oaTkYHPINY,Sweeping Heterogeneity with Smart MoPs: Mixture of Prompts for LLM Task Adaptation,5.0,0.0
oZtt0pRnOl,Privacy-Preserving In-Context Learning with Differentially Private Few-Shot Generation,8.0,0.0
oYjPk8mqAV,Magnushammer: A Transformer-Based Approach to Premise Selection,8.0,0.0
oXjnwQLcTA,Score Models for Offline Goal-Conditioned Reinforcement Learning,6.0,0.0
oWKPZ1Hcsm,Efficient Offline Reinforcement Learning: The Critic is Critical,5.0,0.0
oVVLBxVmbZ,Fast Conditional Intervention in Algorithmic Recourse with Reinforcement Learning,5.25,0.4330127018922193
oPZZcLZXT1,Expert Proximity as Surrogate Rewards for Single Demonstration Imitation Learning,5.25,0.4330127018922193
oOwDQl8haC,Towards Cheaper Inference in Deep Networks with Lower Bit-Width Accumulators,5.75,0.4330127018922193
oNkYPgnfHt,Learning to Intervene on Concept Bottlenecks,5.666666666666667,0.4714045207910317
oKglS1cFdb,Feature Accompaniment: Is It Feasible to Learn Out-of-Distribution Generalizable Representations with In-Distribution Data?,5.666666666666667,0.4714045207910317
oKGDfMrD4A,Exploring Adversarial Robustness of Graph Neural Networks in Directed Graphs,5.75,0.4330127018922193
oEuTWBfVoe,Model Based Inference of Synaptic Plasticity Rules,5.25,0.4330127018922193
o7qhUMylLU,Sample-Efficient Multi-Agent RL: An Optimization Perspective,6.0,0.0
o6eUNPBAEc,Language Models Struggle to Explain Themselves,5.0,0.0
o5Bqa4o5Mi,$\pi$2vec: Policy Representation with Successor Features,5.25,0.4330127018922193
nzvoDKEvU1,DeepHandMesh-lite: Learning personalized hand shape using limited data and weak supervision,3.0,0.0
nxnbPPVvOG,Flat Minima in Linear Estimation and an Extended Gauss Markov Theorem,5.666666666666667,0.4714045207910317
nxPTSDp9xK,CrossGET: Cross-Guided Ensemble of Tokens for Accelerating Vision-Language Transformers,5.5,0.5
nubKjBbazd,APD: Boosting Adversarial Transferability via Perturbation Dropout,5.0,0.0
nuWVS4SBUu,Rethinking Audiovisual Segmentation with Semantic Quantization and Decomposition,5.0,0.0
ntUmktUfZg,Generate to Discriminate: Expert Routing for Continual Learning,5.333333333333333,0.4714045207910317
npoi2fr882,3D-GOI: 3D GAN Omni-Inversion for Multifaceted and Multi-object Editing,5.333333333333333,0.4714045207910317
noe76eRcPC,PF-LRM: Pose-Free Large Reconstruction Model for Joint Pose and Shape Prediction,8.0,0.0
nmBjBZoySX,Graph Lottery Ticket Automated,5.666666666666667,0.4714045207910317
nkUQPOwYy0,Fast Multipole Attention: A Divide-and-Conquer Attention Mechanism for Long Sequences,5.0,0.0
nkKWY5JjtZ,Exact Mean Square Linear Stability Analysis for SGD,5.666666666666667,0.4714045207910317
nkCWKkSLyb,Benchmarking Diffusion Based Text-Guided Image Editing Methods,5.5,0.5
nk8HrBad2O,Task-Guided Biased Diffusion Models for Point Localization,5.0,0.0
nji0ztL5rP,Best Arm Identification for Stochastic Rising Bandits,5.333333333333333,0.4714045207910317
nhub8Pjp7y,Fewer is More: Trojan Attacks on Parameter-Efficient Fine-Tuning,5.75,0.4330127018922193
nfMyERXNru,Video Decomposition Prior: Editing Videos Layer by Layer,5.75,0.4330127018922193
nbPGqeH3lt,FedCDA: Federated Learning with Cross-rounds Divergence-aware Aggregation,5.75,0.4330127018922193
na7AgFyp1r,Empowering Active Learning for 3D Molecular Graphs with Geometric Graph Isomorphism,6.0,0.0
nTwb2vBLOV,Rethinking the Power of Graph Canonization in Graph Representation Learning with Stability,6.0,0.0
nTNElfN4O5,3D Interacting Hands Diffusion Model,5.5,0.5
nSDOkm0SKo,Analyzing Complex Interdependencies in Financial Markets: A Neural Network-Based Approach for News Impact Assessment,1.0,0.0
nQsimt9atc,IPR-NeRF: Ownership Verification Meets Neural Radiance Field,5.75,0.4330127018922193
nNyjIMKGCH,Reinforced UI Instruction Grounding: Towards a Generic UI Task Automation API,5.75,0.4330127018922193
nMFSUjxMIl,CircuitNet 2.0: An Advanced Dataset for Promoting Machine Learning Innovations in Realistic Chip Design Environment,5.75,0.4330127018922193
nFYksmdqgY,Beyond Language: Empowering Unsupervised Machine Translation with Cross-modal Alignment,5.25,0.4330127018922193
nFI3wFM9yN,Communication-Efficient Federated Non-Linear Bandit Optimization,6.0,0.0
n39ilTxSDY,Ditto: Quantization-Aware Secure Inference of Transformers upon MPC,5.333333333333333,0.4714045207910317
n2Jyi6h7Pv,Why do Features of Multi-Layer Perceptrons Condense in Training?,5.0,0.0
n08o3DJtHL,NF-ICP: Neural Field ICP for Robust 3D Human Registration,5.0,0.0
mxaOpDHpCW,Breadth First Exploration in Grid-based Reinforcement Learning,5.25,0.4330127018922193
mxJEX6w5uN,Scaff-PD: Communication Efficient Fair and Robust Federated Learning,5.25,0.4330127018922193
mu1UUl14cw,Ctrl-Room: Controllable Text-to-3D Room Meshes Generation with Layout Constraints,5.5,0.5
mt5NPvTp5a,Improved Operator Learning by Orthogonal Attention,5.75,0.4330127018922193
mssRRt6OPE,Relevance-based embeddings for efficient relevance retrieval,5.75,0.4330127018922193
mpqMVWgqjn,KW-Design: Pushing the Limit of Protein Design via Knowledge Refinement,6.0,0.0
mnipav175N,Open the Black Box: Step-based Policy Updates for Temporally-Correlated Episodic Reinforcement Learning,6.0,0.0
mnRLzeNsVN,Travelling Salesman Problem Goes Sparse With Graph Neural Networks,3.0,0.0
mkjKqeBXkt,KITS: Inductive Spatio-Temporal Kriging with Increment Training Strategy,5.666666666666667,0.4714045207910317
mjzwioGLux,ROBUST SPARSE AND DENSE MATCHING,5.333333333333333,0.4714045207910317
mao3y822aM,NanoLM: An Affordable LLM Study Benchmark via Accurate Loss Prediction Across Scales,5.5,0.5
mYhH0CDFFa,Rethinking CNN’s Generalization to Backdoor Attack from Frequency Domain,5.75,0.4330127018922193
mYOYjhXGop,A Weakly Supervised and Globally Explainable Learning Framework for Brain Tumor Segmentation,3.0,0.0
mPOVOwsDOO,Talking Models: Distill Pre-trained Knowledge to Downstream Models via Interactive Communication,5.5,0.5
mPONXmVmZ6,Multi-Agent Interpolated Policy Gradients,5.666666666666667,0.4714045207910317
mNYF0IHbRy,LLM Blueprint: Enabling Text-to-Image Generation with Complex and Detailed Prompts,5.5,0.5
mL8Q9OOamV,Emu: Generative Pretraining in Multimodality,6.0,0.0
mIQ2puu82H,DIFFNAT: IMPROVING DIFFUSION IMAGE QUALITY USING NATURAL IMAGE STATISTICS,5.5,0.5
mHF35XVjmm,MADiff: Offline Multi-agent Learning with Diffusion Models,5.4,0.4898979485566356
mEJAp7Gh2F,Language-Conditioned Imitation Learning With Base Skill Priors Under Unstructured Data,3.0,0.0
mDBsBB1enO,LLM-QAT: Data-Free Quantization Aware Training for Large Language Models,5.0,0.0
mCOBKZmrzD,EquiformerV2: Improved Equivariant Transformer for Scaling to Higher-Degree Representations,6.0,0.0
mBzsKsrXf9,ArtWhisperer: A Dataset for Characterizing Human-AI Interactions in Artistic Creations,5.25,0.4330127018922193
m9zWBn1Y2j,Ligand Conformation Generation: from singleton to pairwise,3.0,0.0
m4Ya9RkEEW,Fast Sampling via De-randomization for Discrete Diffusion Models,5.5,0.5
lygdvIKDxi,SEEKER: Semi-Supervised Knowledge Transfer for Query-Efficient Model Extraction,5.333333333333333,0.4714045207910317
ltZ9ianMth,RobustTSF: Towards Theory and Design of Robust Time Series Forecasting with Anomalies,5.5,0.5
lr69PmF2Ov,Discriminatively Matched Part Tokens for Pointly Supervised Instance Segmentation,6.0,0.0
lr0byX2aNO,"Counterfactual Fairness on Graphs: Augmentations, Hidden Confounders, and Identifiability",5.0,0.0
llXCyLhOY4,Bias Resilient Multi-Step Off-Policy Goal-Conditioned Reinforcement Learning,3.0,0.0
liuqDwmbQJ,ViLMA: A Zero-Shot Benchmark for Linguistic and Temporal Grounding in Video-Language Models,6.0,0.0
lifLHzadgr,Cumulative Reasoning with Large Language Models,5.5,0.5
lgDrVM9Rpx,P-MapNet: Far-seeing Map Constructer Enhanced by both SDMap and HDMap Priors,5.0,0.0
lf7gguJgpq,"UniINR: Unifying Spatial-Temporal INR for RS Video Correction, Deblur, and Interpolation with an Event Camera",5.0,0.0
ldJXXxPE0L,The Cost of Scaling Down Large Language Models: Reducing Model Size Affects Memory before In-context Learning,6.0,0.0
lWXedJyLuL,A Unified Causal View of Instruction Tuning,5.666666666666667,0.4714045207910317
lSYPdXPuD9,Marrying Pixel and Latent Diffusion Models for Text-to-Video Generation,5.0,0.0
lROh08eK6n,Node2ket: Efficient High-Dimensional Network Embedding in Quantum Hilbert Space,6.0,0.0
lQ5mbHhfQv,Q-Tuning: Continual Queue-based Prompt Tuning for Language Models,5.0,0.0
lNLVvdHyAw,Detecting Language Model Attacks With Perplexity,5.0,0.0
lNCnZwcH5Z,Non-negative Contrastive Learning,5.75,0.4330127018922193
lJYAkDVnRU,Context-Aware Meta-Learning,5.5,0.5
lHasEfGsXL,LightHGNN: Distilling Hypergraph Neural Networks into MLPs for 100x Faster Inference,6.0,0.0
lGUyAuuTYZ,Can we get the best of both Binary Neural Networks and Spiking Neural Networks for Efficient Computer Vision?,5.666666666666667,0.4714045207910317
lBUUNj0Fnz,Active Learning for Image Segmentation with Binary User Feedback,5.25,0.4330127018922193
lAhWGOkpSR,Multi-Scale Representations by Varying Window Attention for Semantic Segmentation,5.75,0.4330127018922193
l8je4qJR4K,Domain Generalization via Content Factors Isolation: A Two-level Latent Variable Modeling Approach,5.75,0.4330127018922193
l6eA8Srlqd,Scalable Long Range Propagation on Continuous-Time Dynamic Graphs,5.5,0.5
l5rEkR8OgU,Implicit Intermediate Supervision for Learning Complex Functions,5.25,0.4330127018922193
ky2JYPKkml,Towards Explainable and Efficient Multi-Modality Learning: Domain-Agnostic Concept Space Paired with Domain-Specific Projection Models,3.0,0.0
kxpswbhr1r,In-context Convergence of Transformers,5.75,0.4330127018922193
kx2XZlmgB1,Enhancing Contrastive Learning for Ordinal Regression via  Ordinal Content Preserved Data Augmentation,5.8,0.3999999999999999
kwn9ySjbc1,Variable resolution: improving scene visual question answering with a limited pixel budget,5.333333333333333,0.4714045207910317
kuTZMZdCPZ,Continuous Field Reconstruction from Sparse Observations with Implicit Neural Networks,6.0,0.0
ktiikNTgK5,Compresso: Structured Pruning with Collaborative Prompting Learns Compact Large Language Models,5.25,0.4330127018922193
ktdETU9JBg,Towards image compression with perfect realism at ultra-low bitrates,6.0,0.0
ktJAF3lxbi,On Accelerating Diffusion-Based Sampling Processes via Improved Integration Approximation,6.0,0.0
kpEz4Bxs6e,Dataset Distillation in Large Data Era,5.0,0.0
kklwv4c4dI,Local Composite Saddle Point Optimization,5.666666666666667,0.4714045207910317
kkQSwtx0p3,Leveraging Task Structures for Improved Identifiability in Neural Network Representations,5.25,0.4330127018922193
kjn99xFUF3,FedDA: Faster Adaptive Gradient Methods for Federated Constrained Optimization,6.0,0.0
kaFrlUcAn3,Debiasing Language Models Using Energy-Guided Ordinary Differential Equations,5.0,0.0
kXHEBK9uAY,Simple Hierarchical Planning with Diffusion,5.75,0.4330127018922193
kWsJkH1tNi,"Federated Learning, Lessons from Generalization Study: Communicate Less, Learn More",5.0,0.0
kWS4iOkhXv,Scalable Lipschitz Estimation for CNNs,5.5,0.5
kUuKFW7DIF,Multi-resolution HuBERT: Multi-resolution Speech Self-Supervised Learning with Masked Unit Prediction,8.0,0.0
kRdcwzEL5J,CUS3D: A New Comprehensive Urban-Scale Semantic Segmentation 3D Benchmark Dataset,5.25,0.4330127018922193
kQPAAXRswY,Stabilizing Policy Gradients for Stochastic Differential Equations by enforcing Consistency with Perturbation Process,5.666666666666667,0.4714045207910317
kP6X9QBF1t,A Reinforcement Learning Approach to Effective Forecasting of Pediatric Hypoglycemia in Diabetes I Patients: an extended de Bruijn Graph,3.0,0.0
kKXIYUi8ff,DynamicsDiffusion: Generating and Rare Event Sampling of Molecular Dynamic Trajectories Using Diffusion Models,3.0,0.0
kJFIH23hXb,SE(3)-Stochastic Flow Matching for Protein Backbone Generation,8.0,0.0
kCcIYc98ho,Mixing Corrupted Preferences for Robust and Feedback-Efficient Preference-Based Reinforcement Learning,5.666666666666667,0.4714045207910317
kBuvY8mzJK,G-TIGRE: A new generative framework for Multivariate Time Series Imputation By Graph Neural Networks,3.0,0.0
kB4yBiNmXX,FasterViT: Fast Vision Transformers with Hierarchical Attention,5.75,0.4330127018922193
k9NYnsC4Mq,Learning without Forgetting for Vision-Language Models,5.666666666666667,0.4714045207910317
k2lkeCCfRK,GFLOWNET TRAINING BY POLICY GRADIENTS,5.0,0.0
k0RQHNulm7,Generalizable Cross-Modality Distillation with Contrastive Learning,5.25,0.4330127018922193
k06CbKrdIk,A Effective Variance Change Detection Method under constantly Changing Mean,5.0,0.0
jzzEHTBFOT,C-TPT: Calibrated Test-Time Prompt Tuning for Vision-Language Models via Text Feature Dispersion,6.0,0.0
jznbgiynus,Language Modeling Is Compression,6.0,0.0
jx6njBKH8E,Amplifying Training Data Exposure through Fine-Tuning with Pseudo-Labeled Memberships,5.75,0.4330127018922193
jvtmdK69KQ,Statistical Perspective of Top-K Sparse Softmax Gating Mixture of Experts,6.0,0.0
jrm33chK71,Few and Fewer: Learning Better from Few Examples Using Fewer Base Classes,5.6,0.4898979485566356
jolYuxpVn1,FacTool: Factuality Detection in Generative AI - A Tool Augmented Framework for Multi-Task and Multi-Domain Scenarios,6.0,0.0
jnFcKjtUPN,COPlanner: Plan to Roll Out Conservatively but to Explore Optimistically for Model-Based RL,6.0,0.0
jj5ZjZsWJe,Stochastic Controlled Averaging for Federated Learning with Communication Compression,8.0,0.0
jZPqf2G9Sw,Dynamics-Informed Protein Design with Structure Conditioning,5.5,0.5
jYHRP6nj9Q,CDGraph: Dual Conditional Social Graph Synthesizing via Diffusion Model,5.0,0.0
jXOVnxvLic,To Simulate Neural Organoid: A Framework and A Benchmark based on AI,3.0,0.0
jVsXDLIt45,Nugget 2D: Dynamic Contextual Compression for Scaling Decoder-only Language Models,5.666666666666667,0.4714045207910317
jTSKkcbEsj,Pushing Boundaries: Mixup's Influence on Neural Collapse,5.75,0.4330127018922193
jQ596tXT3k,Explaining the Out-of-Distribution Detection Paradox through Likelihood Peaks,5.666666666666667,0.4714045207910317
jODehvtTDx,Analyzing and Improving Optimal-Transport-based Adversarial Networks,5.8,0.3999999999999999
jLIUfrAcMQ,Debiasing Attention Mechanism in Transformer without Demographics,5.75,0.4330127018922193
jHdz0CIS2y,SelfVC: Voice Conversion With Iterative Refinement using Self Transformations,5.0,0.0
jGuXGNcK6O,The Fundamental Limits of Least-Privilege Learning,5.4,0.4898979485566356
jDy2Djjrge,"LAURAGPT: LISTEN, ATTEND, UNDERSTAND, AND REGENERATE AUDIO WITH GPT",5.5,0.5
jBt8qp1iYK,SCoRe: Submodular Combinatorial Representation Learning for Real-World Class-Imbalanced Settings,5.0,0.0
jBmrRP6wu3,ConceptHash: Interpretable Fine-Grained Hashing with Concept Discovery,5.25,0.4330127018922193
j1SktNMHA7,Rethinking Label Smoothing as a Tool for Embedding Perturbation Uncertainty,5.5,0.5
j0ZvKSNZiP,ContextRef: Evaluating Referenceless Metrics for Image Description Generation,6.0,0.0
ivokwVKY4o,Formal Verification for Neural Networks with General Nonlinearities via Branch-and-Bound,5.25,0.4330127018922193
irorVob9Eq,Towards the Characterization of Representations Learned via Capsule-based Network Architectures,5.666666666666667,0.4714045207910317
iqAbdT35hE,Out-Of-Distribution Detection With Smooth Training,5.75,0.4330127018922193
imZcqOrbig,Multi-View Representation is What You Need for Point-Cloud Pre-Training,6.0,0.0
ijoqFqSC7p,FreeNoise: Tuning-Free Longer Video Diffusion via Noise Rescheduling,5.75,0.4330127018922193
ijK5hyxs0n,Graph Metanetworks for Processing Diverse Neural Architectures,6.0,0.0
igUP5kQRij,Retrosynthesis Prediction via Search in (Hyper) Graph,5.0,0.0
ifGvDAcJK4,AnoRand - Deep Learning-Based Semi-Supervised Anomaly Detection with Synthetic Labels,3.0,0.0
iUD9FklwQf,G4SATBench: Benchmarking and Advancing SAT Solving with Graph Neural Networks,5.25,0.4330127018922193
iTsHStJKcm,Make a Donut: Language-Guided Hierarchical EMD-Space Planning for Zero-shot Deformable Object Manipulation,5.25,0.4330127018922193
iT1ttQXwOg,Equivariant Deep Weight Space Alignment,6.0,0.0
iShM3YolRY,On the Tool Manipulation Capability of Open-sourced Large Language Models,5.25,0.4330127018922193
iSAgvYhZzg,You Only Look at Screens: Multimodal Chain-of-Action Agents,5.25,0.4330127018922193
iQIQT88prm,Adversarial Machine Unlearning: A Stackelberg Game Approach,5.333333333333333,0.4714045207910317
iQHL76NqJT,Node-CwR: Node Classification with Reject Option,3.0,0.0
iP8ig954Uz,HART: Efficient Adaptation via Regularized Autoregressive Parameter Generation,5.333333333333333,0.4714045207910317
iMRhuFS0Uz,Mildly Constrained Evaluation Policy for Offline Reinforcement Learning,5.25,0.4330127018922193
iJyV77AUGR,Pre-trained Transformers as Plug-in Defenders Against Adversarial Perturbations,3.0,0.0
iIT02bAKzv,ECoFLaP: Efficient Coarse-to-Fine Layer-Wise Pruning for Vision-Language Models,5.5,0.5
iH49a0yxgF,DUDE: Deep Unsupervised Domain adaptation using variable nEighbors for physiological time series analysis,5.75,0.4330127018922193
iEFMwP5wng,Reliable Test-Time Adaptation via Agreement-on-the-Line,5.5,0.5
iCNOK45Csv,Rethinking Backdoor Attacks on Dataset Distillation: A Kernel Method Perspective,5.75,0.4330127018922193
iAW2EQXfwb,Negatively Correlated Ensemble Reinforcement Learning for Online Diverse Game Level Generation,5.75,0.4330127018922193
i92ssjkZCz,UniPAD: A Universal Pre-training Paradigm for Autonomous Driving,5.5,0.5
i8bdPSmOwk,Momentum-driven Noise-free Guided Conditional Sampling for Denoising Diffusion Probabilistic Models,5.333333333333333,0.4714045207910317
hzu5luG4DC,Evaluating Adversarial Defense in the Era of Large Language Models,3.0,0.0
hwXUmwJAq5,UGradSL: Machine Unlearning Using Gradient-based Smoothed Label,3.0,0.0
huwR9N2ea0,Overcoming Data Inequality across Domains with Semi-Supervised Domain Generalization,5.5,0.5
huGECz8dPp,Information Bottleneck Analysis of Deep Neural Networks via Lossy Compression,5.75,0.4330127018922193
hss35aoQ1Y,InstructDET: Diversifying Referring Object Detection with Generalized Instructions,5.75,0.4330127018922193
hr4HTShC6l,Detecting Shortcuts using Mutual Information,3.0,0.0
hmv1LpNfXa,Polynormer: Polynomial-Expressive Graph Transformer in Linear Time,6.0,0.0
hkL8djXrMM,Neural Diffusion Models,5.25,0.4330127018922193
hj9ZuNimRl,Better Neural PDE Solvers Through Data-Free Mesh Movers,6.0,0.0
hgehGq2bDv,GPAvatar: Generalizable and Precise Head Avatar from Image(s),6.0,0.0
he6mX9LTyE,Kosmos-G: Generating Images in Context with Multimodal Large Language Models,6.0,0.0
hdoD5OYHPJ,AutoCLIP: Auto-tuning Zero-Shot Classifiers for Vision-Language Models,5.666666666666667,0.4714045207910317
hbN3pu5mUg,LISA: Reasoning Segmentation via Large Language Model,5.25,0.4330127018922193
hWjPRRyiqm,EZ-CLIP: EFFICIENT ZERO-SHOT VIDEO ACTION RECOGNITION,5.333333333333333,0.4714045207910317
hUs8YHAUEr,Enhancing Large Language Models in Coding Through Multi-Perspective Self-Consistency,5.2,0.3999999999999999
hQ28OHX2sv,Transformers Perform In-Context Learning through Neural Networks,3.0,0.0
hP4iZU8I3Y,Understanding Inter-Session Intentions via Complex Logical Reasoning,5.666666666666667,0.4714045207910317
hLT9cW4Afz,Causal Impact Index: A Causal Formulation of Citations,3.0,0.0
hJEMTDOwKx,Language Models as Semantic Indexers,5.5,0.5
hILVmJ4Uvu,True Knowledge Comes from Practice: Aligning Large Language Models with Embodied Environments via Reinforcement Learning,6.0,0.0
hGKda1uVEn,Support Vector-based Shapley Value Estimation for Feature Selection and Explanation,5.25,0.4330127018922193
hD3sGVqPsr,P$^2$OT: Progressive Partial Optimal Transport for Deep Imbalanced Clustering,6.0,0.0
h922Qhkmx1,Multi-Source Diffusion Models for Simultaneous Music Generation and Separation,8.0,0.0
h7nOCxFsPg,Tractable Probabilistic Graph Representation Learning with Graph-Induced Sum-Product Networks,5.666666666666667,0.4714045207910317
h1ZEMXxSz1,Segment Anything Model is a Good Teacher for Local Feature Learning,5.25,0.4330127018922193
h05eQniJsQ,Understanding Certified Training with Interval Bound Propagation,5.5,0.5
gzqrANCF4g,Language Model Beats Diffusion - Tokenizer is key to visual generation,8.0,0.0
gywQnORzJX,NPEFF: Non-Negative Per-Example Fisher Factorization,5.5,0.5
gyJpajLkX2,ENHANCING MULTIVARIATE TIME SERIES FORECAST- ING WITH MUTUAL INFORMATION-DRIVEN CROSS- VARIABLE AND TEMPORAL MODELING,6.0,0.0
gwbQ2YwLhD,Learning Large DAGs is Harder than you Think: Many Losses are Minimal for the Wrong DAG,5.75,0.4330127018922193
gtkFw6sZGS,Generative Judge for Evaluating Alignment,5.333333333333333,0.4714045207910317
gsZAtAdzkY,ARB: Advanced Reasoning Benchmark for Large Language Models,5.5,0.5
gqzknNJShg,FourierAugment: Frequency-Based Image Encoding for Resource-Constrained Vision Tasks,5.25,0.4330127018922193
gmHtBH8Fnp,Biased Binary Attribute Classifiers Ignore the Majority Classes,3.0,0.0
gjXor87Xfy,PRES: Toward Scalable Memory-Based Dynamic Graph Neural Networks,6.0,0.0
ghyeMoj1gK,Client-centric Federated Learning,5.0,0.0
gfh8ZbSlyf,"SITReg: Multi-resolution architecture for symmetric, inverse consistent, and topology preserving image registration using deformation inversion layers",5.333333333333333,0.4714045207910317
gfFVATffPd,Attention Satisfies: A Constraint-Satisfaction Lens on Factual Errors of Language Models,6.0,0.0
gWHiS8Z867,Routing with Rich Text Queries via Next-Vertex Prediction Models,5.333333333333333,0.4714045207910317
gVWnZVmpLP,Central Force Field: Unifying Generative and Discriminative Models While Harmonizing Energy-Based and Score-Based Models,3.0,0.0
gU58d5QeGv,Würstchen: An Efficient Architecture for Large-Scale Text-to-Image Diffusion Models,8.0,0.0
gT5hALch9z,Safety-Tuned LLaMAs: Lessons From Improving the Safety of Large Language Models that Follow Instructions,6.0,0.0
gS0XOu0JKs,Improving the Reliability of Large Language Models by Leveraging Uncertainty-Aware In-Context Learning,3.0,0.0
gMGUa8C0tL,TaCA: Hot-Plugging Upgrades for Foundation Model with Task-agnostic Compatible Adapter,5.25,0.4330127018922193
gLZeEpfVjy,Understanding and Robustifying Sub-domain Alignment for Domain Adaptation,5.666666666666667,0.4714045207910317
gIiz7tBtYZ,Neural Optimal Transport with General Cost Functionals,6.0,0.0
gG38EBe2S8,IMPUS: Image Morphing with Perceptually-Uniform Sampling Using Diffusion Models,6.0,0.0
gDlsMWost9,Multimodal Chain-of-Thought Reasoning in Language Models,5.25,0.4330127018922193
g7ohDlTITL,Flow Matching on General Geometries,8.0,0.0
g7YB6K2eXj,Double Rounding Quantization for Flexible Deep Neural Network Compression,5.0,0.0
g5TIh84amg,A Curriculum View of Robust Loss Functions,5.5,0.5
fw1oizreEF,Convexifying Transformers: Improving optimization and understanding of transformer networks,5.0,0.0
fszrlQ2DuP,Can We Evaluate Domain Adaptation Models Without Target-Domain Labels?,6.0,0.0
fpYIlzOpIA,NLPBench: Evaluating Large Language Models on Solving NLP Problems,5.333333333333333,0.4714045207910317
fnO5h1CFyh,Learning Successor Representations with Distributed Hebbian Temporal Memory,3.0,0.0
fmoknhh7CH,Harmonic Prior Flow Matching for Multi-Ligand Docking and Binding Site Design,5.2,0.3999999999999999
fmAzKz9DJs,Centroid- and Orientation-aware Feature Learning,3.0,0.0
fkvdewFFN6,Learning Fair Representations with High-Confidence Guarantees,3.0,0.0
fjwZHuQ3cm,LIMANS: Linear Model of the Adversarial Noise Space,5.5,0.5
fht65Wm5JC,Borda Regret Minimization for Generalized Linear Dueling Bandits,5.25,0.4330127018922193
fg772k6x6U,Deepfake Caricatures: Amplifying attention to artifacts increases deepfake detection by humans and machines,5.5,0.5
ff5srKUefm,Entropy Voting Between Capsules,3.0,0.0
fe6ANBxcKM,Federated Q-Learning: Linear Regret Speedup with Low Communication Cost,5.5,0.5
fcqWJ8JgMR,AuG-KD: Anchor-Based Mixup Generation for Out-of-Domain Knowledge Distillation,6.0,0.0
fVxIEHGnVT,An interpretable error correction method for enhancing code-to-code translation,6.0,0.0
fUz6Qefe5z,How Neural Networks With Derivative Labels Work: A Neural Tangent Kernel Perspective,3.0,0.0
